"date","offense","num_felonies"
2015-04-26,"GRAND LARCENY OF MOTOR VEHICLE",15
2015-04-26,"RAPE",4
2015-04-26,"ROBBERY",38
2015-04-27,"BURGLARY",39
2015-04-27,"FELONY ASSAULT",44
2015-04-27,"GRAND LARCENY",127
2015-04-27,"GRAND LARCENY OF MOTOR VEHICLE",25
2015-04-27,"MURDER & NON-NEGL. MANSLAUGHTE",2
2015-04-27,"RAPE",3
2015-04-27,"ROBBERY",35
2015-04-28,"BURGLARY",37
2015-04-28,"FELONY ASSAULT",53
2015-04-28,"GRAND LARCENY",129
2015-04-28,"GRAND LARCENY OF MOTOR VEHICLE",24
2015-04-28,"MURDER & NON-NEGL. MANSLAUGHTE",2
2015-04-28,"RAPE",5
2015-04-28,"ROBBERY",34
2015-04-29,"BURGLARY",48
2015-04-29,"FELONY ASSAULT",72
2015-04-29,"GRAND LARCENY",124
2015-04-29,"GRAND LARCENY OF MOTOR VEHICLE",19
2015-04-29,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-04-29,"RAPE",1
2015-04-29,"ROBBERY",42
2015-04-30,"BURGLARY",34
2015-04-30,"FELONY ASSAULT",66
2015-04-30,"GRAND LARCENY",127
2015-04-30,"GRAND LARCENY OF MOTOR VEHICLE",18
2015-04-30,"RAPE",2
2015-04-30,"ROBBERY",38
2015-05-01,"BURGLARY",50
2015-05-01,"FELONY ASSAULT",51
2015-05-01,"GRAND LARCENY",172
2015-05-01,"GRAND LARCENY OF MOTOR VEHICLE",27
2015-05-01,"RAPE",7
2015-05-01,"ROBBERY",47
2015-05-02,"BURGLARY",40
2015-05-02,"FELONY ASSAULT",53
2015-05-02,"GRAND LARCENY",119
2015-05-02,"GRAND LARCENY OF MOTOR VEHICLE",19
2015-05-02,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-05-02,"RAPE",6
2015-05-02,"ROBBERY",43
2015-05-03,"BURGLARY",30
2015-05-03,"FELONY ASSAULT",101
2015-05-03,"GRAND LARCENY",89
2015-05-03,"GRAND LARCENY OF MOTOR VEHICLE",17
2015-05-03,"RAPE",2
2015-05-03,"ROBBERY",38
2015-05-04,"BURGLARY",32
2015-05-04,"FELONY ASSAULT",53
2015-05-04,"GRAND LARCENY",108
2015-05-04,"GRAND LARCENY OF MOTOR VEHICLE",17
2015-05-04,"RAPE",4
2015-05-04,"ROBBERY",59
2015-05-05,"BURGLARY",38
2015-05-05,"FELONY ASSAULT",72
2015-05-05,"GRAND LARCENY",122
2015-05-05,"GRAND LARCENY OF MOTOR VEHICLE",18
2015-05-05,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-05-05,"RAPE",5
2015-05-05,"ROBBERY",31
2015-05-06,"BURGLARY",39
2015-05-06,"FELONY ASSAULT",62
2015-05-06,"GRAND LARCENY",106
2015-05-06,"GRAND LARCENY OF MOTOR VEHICLE",26
2015-05-06,"RAPE",3
2015-05-06,"ROBBERY",39
2015-05-07,"BURGLARY",40
2015-05-07,"FELONY ASSAULT",51
2015-05-07,"GRAND LARCENY",105
2015-05-07,"GRAND LARCENY OF MOTOR VEHICLE",12
2015-05-07,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-05-07,"RAPE",3
2015-05-07,"ROBBERY",44
2015-05-08,"BURGLARY",54
2015-05-08,"FELONY ASSAULT",55
2015-05-08,"GRAND LARCENY",151
2015-05-08,"GRAND LARCENY OF MOTOR VEHICLE",19
2015-05-08,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-05-08,"RAPE",2
2015-05-08,"ROBBERY",48
2015-05-09,"BURGLARY",32
2015-05-09,"FELONY ASSAULT",77
2015-05-09,"GRAND LARCENY",100
2015-05-09,"GRAND LARCENY OF MOTOR VEHICLE",28
2015-05-09,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-05-09,"RAPE",6
2015-05-09,"ROBBERY",37
2015-05-10,"BURGLARY",35
2015-05-10,"FELONY ASSAULT",61
2015-05-10,"GRAND LARCENY",120
2015-05-10,"GRAND LARCENY OF MOTOR VEHICLE",26
2015-05-10,"MURDER & NON-NEGL. MANSLAUGHTE",3
2015-05-10,"RAPE",3
2015-05-10,"ROBBERY",46
2015-05-11,"BURGLARY",37
2015-05-11,"FELONY ASSAULT",68
2015-05-11,"GRAND LARCENY",112
2015-05-11,"GRAND LARCENY OF MOTOR VEHICLE",25
2015-05-11,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-05-11,"RAPE",2
2015-05-11,"ROBBERY",57
2015-05-12,"BURGLARY",44
2015-05-12,"FELONY ASSAULT",44
2015-05-12,"GRAND LARCENY",115
2015-05-12,"GRAND LARCENY OF MOTOR VEHICLE",23
2015-05-12,"MURDER & NON-NEGL. MANSLAUGHTE",2
2015-05-12,"RAPE",1
2015-05-12,"ROBBERY",53
2015-05-13,"BURGLARY",59
2015-05-13,"FELONY ASSAULT",64
2015-05-13,"GRAND LARCENY",127
2015-05-13,"GRAND LARCENY OF MOTOR VEHICLE",22
2015-05-13,"MURDER & NON-NEGL. MANSLAUGHTE",2
2015-05-13,"RAPE",5
2015-05-13,"ROBBERY",50
2015-05-14,"BURGLARY",44
2015-05-14,"FELONY ASSAULT",51
2015-05-14,"GRAND LARCENY",134
2015-05-14,"GRAND LARCENY OF MOTOR VEHICLE",17
2015-05-14,"RAPE",5
2015-05-14,"ROBBERY",42
2015-05-15,"BURGLARY",64
2015-05-15,"FELONY ASSAULT",47
2015-05-15,"GRAND LARCENY",122
2015-05-15,"GRAND LARCENY OF MOTOR VEHICLE",17
2015-05-15,"RAPE",1
2015-05-15,"ROBBERY",37
2015-05-16,"BURGLARY",27
2015-05-16,"FELONY ASSAULT",61
2015-05-16,"GRAND LARCENY",99
2015-05-16,"GRAND LARCENY OF MOTOR VEHICLE",26
2015-05-16,"RAPE",3
2015-05-16,"ROBBERY",45
2015-05-17,"BURGLARY",24
2015-05-17,"FELONY ASSAULT",68
2015-05-17,"GRAND LARCENY",112
2015-05-17,"GRAND LARCENY OF MOTOR VEHICLE",26
2015-05-17,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-05-17,"RAPE",5
2015-05-17,"ROBBERY",33
2015-05-18,"BURGLARY",49
2015-05-18,"FELONY ASSAULT",68
2015-05-18,"GRAND LARCENY",127
2015-05-18,"GRAND LARCENY OF MOTOR VEHICLE",25
2015-05-18,"MURDER & NON-NEGL. MANSLAUGHTE",2
2015-05-18,"RAPE",2
2015-05-18,"ROBBERY",46
2015-05-19,"BURGLARY",40
2015-05-19,"FELONY ASSAULT",45
2015-05-19,"GRAND LARCENY",108
2015-05-19,"GRAND LARCENY OF MOTOR VEHICLE",14
2015-05-19,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-05-19,"RAPE",4
2015-05-19,"ROBBERY",46
2015-05-20,"BURGLARY",49
2015-05-20,"FELONY ASSAULT",53
2015-05-20,"GRAND LARCENY",116
2015-05-20,"GRAND LARCENY OF MOTOR VEHICLE",19
2015-05-20,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-05-20,"RAPE",2
2015-05-20,"ROBBERY",41
2015-05-21,"BURGLARY",45
2015-05-21,"FELONY ASSAULT",43
2015-05-21,"GRAND LARCENY",121
2015-05-21,"GRAND LARCENY OF MOTOR VEHICLE",23
2015-05-21,"RAPE",3
2015-05-21,"ROBBERY",52
2015-05-22,"BURGLARY",58
2015-05-22,"FELONY ASSAULT",51
2015-05-22,"GRAND LARCENY",124
2015-05-22,"GRAND LARCENY OF MOTOR VEHICLE",21
2015-05-22,"MURDER & NON-NEGL. MANSLAUGHTE",2
2015-05-22,"RAPE",6
2015-05-22,"ROBBERY",26
2015-05-23,"BURGLARY",45
2015-05-23,"FELONY ASSAULT",72
2015-05-23,"GRAND LARCENY",94
2015-05-23,"GRAND LARCENY OF MOTOR VEHICLE",21
2015-05-23,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-05-23,"RAPE",4
2015-05-23,"ROBBERY",49
2015-05-24,"BURGLARY",25
2015-05-24,"FELONY ASSAULT",77
2015-05-24,"GRAND LARCENY",103
2015-05-24,"GRAND LARCENY OF MOTOR VEHICLE",17
2015-05-24,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-05-24,"RAPE",4
2015-05-24,"ROBBERY",50
2015-05-25,"BURGLARY",33
2015-05-25,"FELONY ASSAULT",63
2015-05-25,"GRAND LARCENY",93
2015-05-25,"GRAND LARCENY OF MOTOR VEHICLE",21
2015-05-25,"RAPE",2
2015-05-25,"ROBBERY",46
2015-05-26,"BURGLARY",49
2015-05-26,"FELONY ASSAULT",69
2015-05-26,"GRAND LARCENY",110
2015-05-26,"GRAND LARCENY OF MOTOR VEHICLE",17
2015-05-26,"MURDER & NON-NEGL. MANSLAUGHTE",2
2015-05-26,"RAPE",3
2015-05-26,"ROBBERY",60
2015-05-27,"BURGLARY",46
2015-05-27,"FELONY ASSAULT",59
2015-05-27,"GRAND LARCENY",114
2015-05-27,"GRAND LARCENY OF MOTOR VEHICLE",14
2015-05-27,"MURDER & NON-NEGL. MANSLAUGHTE",3
2015-05-27,"RAPE",3
2015-05-27,"ROBBERY",58
2015-05-28,"BURGLARY",42
2015-05-28,"FELONY ASSAULT",53
2015-05-28,"GRAND LARCENY",137
2015-05-28,"GRAND LARCENY OF MOTOR VEHICLE",33
2015-05-28,"RAPE",3
2015-05-28,"ROBBERY",57
2015-05-29,"BURGLARY",50
2015-05-29,"FELONY ASSAULT",47
2015-05-29,"GRAND LARCENY",148
2015-05-29,"GRAND LARCENY OF MOTOR VEHICLE",26
2015-05-29,"MURDER & NON-NEGL. MANSLAUGHTE",2
2015-05-29,"RAPE",3
2015-05-29,"ROBBERY",57
2015-05-30,"BURGLARY",33
2015-05-30,"FELONY ASSAULT",68
2015-05-30,"GRAND LARCENY",134
2015-05-30,"GRAND LARCENY OF MOTOR VEHICLE",20
2015-05-30,"MURDER & NON-NEGL. MANSLAUGHTE",7
2015-05-30,"RAPE",4
2015-05-30,"ROBBERY",46
2015-05-31,"BURGLARY",40
2015-05-31,"FELONY ASSAULT",75
2015-05-31,"GRAND LARCENY",92
2015-05-31,"GRAND LARCENY OF MOTOR VEHICLE",11
2015-05-31,"RAPE",3
2015-05-31,"ROBBERY",54
2015-06-01,"BURGLARY",40
2015-06-01,"FELONY ASSAULT",46
2015-06-01,"GRAND LARCENY",162
2015-06-01,"GRAND LARCENY OF MOTOR VEHICLE",17
2015-06-01,"RAPE",15
2015-06-01,"ROBBERY",41
2015-06-02,"BURGLARY",44
2015-06-02,"FELONY ASSAULT",41
2015-06-02,"GRAND LARCENY",107
2015-06-02,"GRAND LARCENY OF MOTOR VEHICLE",15
2015-06-02,"MURDER & NON-NEGL. MANSLAUGHTE",2
2015-06-02,"RAPE",6
2015-06-02,"ROBBERY",46
2015-06-03,"BURGLARY",37
2015-06-03,"FELONY ASSAULT",28
2015-06-03,"GRAND LARCENY",119
2015-06-03,"GRAND LARCENY OF MOTOR VEHICLE",16
2015-06-03,"RAPE",3
2015-06-03,"ROBBERY",39
2015-06-04,"BURGLARY",51
2015-06-04,"FELONY ASSAULT",53
2015-06-04,"GRAND LARCENY",131
2015-06-04,"GRAND LARCENY OF MOTOR VEHICLE",14
2015-06-04,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-06-04,"RAPE",2
2015-06-04,"ROBBERY",36
2015-06-05,"BURGLARY",48
2015-06-05,"FELONY ASSAULT",50
2015-06-05,"GRAND LARCENY",118
2015-06-05,"GRAND LARCENY OF MOTOR VEHICLE",19
2015-06-05,"RAPE",2
2015-06-05,"ROBBERY",40
2015-06-06,"BURGLARY",38
2015-06-06,"FELONY ASSAULT",70
2015-06-06,"GRAND LARCENY",118
2015-06-06,"GRAND LARCENY OF MOTOR VEHICLE",24
2015-06-06,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-06-06,"RAPE",5
2015-06-06,"ROBBERY",45
2015-06-07,"BURGLARY",21
2015-06-07,"FELONY ASSAULT",70
2015-06-07,"GRAND LARCENY",96
2015-06-07,"GRAND LARCENY OF MOTOR VEHICLE",25
2015-06-07,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-06-07,"ROBBERY",35
2015-06-08,"BURGLARY",44
2015-06-08,"FELONY ASSAULT",52
2015-06-08,"GRAND LARCENY",135
2015-06-08,"GRAND LARCENY OF MOTOR VEHICLE",19
2015-06-08,"ROBBERY",30
2015-06-09,"BURGLARY",39
2015-06-09,"FELONY ASSAULT",65
2015-06-09,"GRAND LARCENY",117
2015-06-09,"GRAND LARCENY OF MOTOR VEHICLE",27
2015-06-09,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-06-09,"RAPE",1
2015-06-09,"ROBBERY",43
2015-06-10,"BURGLARY",41
2015-06-10,"FELONY ASSAULT",66
2015-06-10,"GRAND LARCENY",129
2015-06-10,"GRAND LARCENY OF MOTOR VEHICLE",19
2015-06-10,"MURDER & NON-NEGL. MANSLAUGHTE",3
2015-06-10,"RAPE",5
2015-06-10,"ROBBERY",45
2015-06-11,"BURGLARY",53
2015-06-11,"FELONY ASSAULT",45
2015-06-11,"GRAND LARCENY",118
2015-06-11,"GRAND LARCENY OF MOTOR VEHICLE",25
2015-06-11,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-06-11,"RAPE",3
2015-06-11,"ROBBERY",49
2015-06-12,"BURGLARY",52
2015-06-12,"FELONY ASSAULT",56
2015-06-12,"GRAND LARCENY",105
2015-06-12,"GRAND LARCENY OF MOTOR VEHICLE",14
2015-06-12,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-06-12,"RAPE",4
2015-06-12,"ROBBERY",33
2015-06-13,"BURGLARY",35
2015-06-13,"FELONY ASSAULT",71
2015-06-13,"GRAND LARCENY",102
2015-06-13,"GRAND LARCENY OF MOTOR VEHICLE",17
2015-06-13,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-06-13,"RAPE",3
2015-06-13,"ROBBERY",46
2015-06-14,"BURGLARY",37
2015-06-14,"FELONY ASSAULT",84
2015-06-14,"GRAND LARCENY",81
2015-06-14,"GRAND LARCENY OF MOTOR VEHICLE",20
2015-06-14,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-06-14,"RAPE",8
2015-06-14,"ROBBERY",40
2015-06-15,"BURGLARY",45
2015-06-15,"FELONY ASSAULT",58
2015-06-15,"GRAND LARCENY",118
2015-06-15,"GRAND LARCENY OF MOTOR VEHICLE",23
2015-06-15,"RAPE",3
2015-06-15,"ROBBERY",46
2015-06-16,"BURGLARY",50
2015-06-16,"FELONY ASSAULT",54
2015-06-16,"GRAND LARCENY",101
2015-06-16,"GRAND LARCENY OF MOTOR VEHICLE",15
2015-06-16,"RAPE",4
2015-06-16,"ROBBERY",51
2015-06-17,"BURGLARY",47
2015-06-17,"FELONY ASSAULT",57
2015-06-17,"GRAND LARCENY",120
2015-06-17,"GRAND LARCENY OF MOTOR VEHICLE",19
2015-06-17,"RAPE",3
2015-06-17,"ROBBERY",42
2015-06-18,"BURGLARY",51
2015-06-18,"FELONY ASSAULT",40
2015-06-18,"GRAND LARCENY",128
2015-06-18,"GRAND LARCENY OF MOTOR VEHICLE",22
2015-06-18,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-06-18,"RAPE",3
2015-06-18,"ROBBERY",44
2015-06-19,"BURGLARY",46
2015-06-19,"FELONY ASSAULT",45
2015-06-19,"GRAND LARCENY",133
2015-06-19,"GRAND LARCENY OF MOTOR VEHICLE",33
2015-06-19,"RAPE",7
2015-06-19,"ROBBERY",46
